the similarityResults of the 1579 corpus:

(1579, 0.99999851)
(1495, 0.82566166)
(1634, 0.81441706)
(1268, 0.80878621)
(1279, 0.80271453)
(1646, 0.78948158)
(1147, 0.77436984)
(2511, 0.77116692)
(1590, 0.75492507)
(2509, 0.75388443)
(2064, 0.74620342)
(2510, 0.74338973)
(2513, 0.73895109)
(1301, 0.7377758)
(3143, 0.73543918)
(1223, 0.72921062)
(2560, 0.72711027)
(1221, 0.72429723)
(3205, 0.72412336)
(770, 0.72194874)
(1751, 0.72060156)
(1552, 0.71927655)
(61, 0.71909386)
(1568, 0.71554554)
(3197, 0.71383286)
(1226, 0.71092141)
(204, 0.71047926)
(3238, 0.70643961)
(1496, 0.70479858)
(962, 0.70339167)
