the similarityResults of the 2431 corpus:

(2431, 0.99999994)
(1455, 0.98230642)
(1059, 0.98210967)
(7, 0.98197126)
(2571, 0.98147124)
(2925, 0.97974128)
(4, 0.97899872)
(1763, 0.97640103)
(489, 0.97562462)
(2539, 0.97263885)
(837, 0.97217047)
(2540, 0.97119373)
(53, 0.97058517)
(1764, 0.96906233)
(37, 0.96824902)
(2070, 0.96577466)
(1060, 0.96476418)
(3084, 0.96406436)
(2267, 0.95923132)
(2092, 0.95752174)
(1692, 0.95690936)
(2069, 0.95619899)
(2355, 0.95439214)
(2538, 0.9543848)
(648, 0.95266396)
(3257, 0.95159405)
(805, 0.94974458)
(347, 0.94916236)
(2775, 0.9456436)
(5, 0.94454807)
