the similarityResults of the 2360 corpus:

(2360, 0.99999923)
(336, 0.98263007)
(264, 0.97775209)
(2109, 0.97442979)
(2108, 0.9440667)
(2107, 0.93071932)
(1302, 0.91889143)
(2769, 0.91837496)
(2359, 0.91714287)
(2044, 0.91617018)
(2768, 0.91587579)
(1857, 0.91584283)
(2201, 0.91524804)
(565, 0.91480595)
(2233, 0.91457689)
(318, 0.91436118)
(1858, 0.91356111)
(1273, 0.91335559)
(2202, 0.91288358)
(2234, 0.91245961)
(2110, 0.91132486)
(1896, 0.90959454)
(2720, 0.9088527)
(2677, 0.90676302)
(79, 0.90549755)
(291, 0.90549755)
(471, 0.90549755)
(523, 0.90549755)
(524, 0.90549755)
(1186, 0.90549755)
