the similarityResults of the 1394 corpus:

(1394, 0.99999988)
(1559, 0.99368834)
(289, 0.99129337)
(727, 0.98962975)
(628, 0.98360926)
(2408, 0.98062736)
(1460, 0.97086722)
(1586, 0.9692626)
(2465, 0.96461296)
(1036, 0.95890182)
(1581, 0.95536876)
(1580, 0.94679081)
(3087, 0.94416797)
(1752, 0.93900192)
(2500, 0.93487817)
(2365, 0.93467325)
(136, 0.934668)
(143, 0.93405831)
(323, 0.93346721)
(655, 0.93331683)
(2499, 0.93288815)
(301, 0.93271869)
(312, 0.93271869)
(1260, 0.93269372)
(137, 0.92823714)
(337, 0.92823714)
(388, 0.92823714)
(1007, 0.92823714)
(1098, 0.92823714)
(1099, 0.92823714)
