the similarityResults of the 1694 corpus:

(1694, 1.0)
(1597, 0.99912053)
(1849, 0.99907559)
(1611, 0.99809355)
(998, 0.99767405)
(999, 0.98971683)
(1485, 0.98836029)
(3154, 0.98683685)
(258, 0.97635508)
(463, 0.97386181)
(657, 0.96597266)
(354, 0.96597189)
(806, 0.96579379)
(1210, 0.96554416)
(152, 0.96408945)
(353, 0.96408945)
(359, 0.96408945)
(410, 0.96408945)
(456, 0.96408945)
(781, 0.96408945)
(1228, 0.96408945)
(1436, 0.96408945)
(1437, 0.96408945)
(1484, 0.96408945)
(1614, 0.96408945)
(1847, 0.96408945)
(1848, 0.96408945)
(358, 0.96309233)
(356, 0.96270466)
(1598, 0.96083903)
