the similarityResults of the 594 corpus:

(594, 0.99999136)
(1755, 0.99844688)
(2303, 0.99205047)
(1754, 0.99026275)
(2348, 0.98946416)
(3275, 0.98630834)
(2783, 0.97700894)
(1734, 0.97642964)
(923, 0.97033834)
(3277, 0.96769518)
(3064, 0.96516556)
(2013, 0.96473134)
(922, 0.96046317)
(3153, 0.9597488)
(3279, 0.95848674)
(2772, 0.95525014)
(1138, 0.95034599)
(924, 0.94512302)
(3276, 0.94280952)
(1834, 0.9356184)
(958, 0.93306708)
(385, 0.92875409)
(827, 0.9203611)
(803, 0.92008394)
(804, 0.92008394)
(88, 0.92007726)
(658, 0.919815)
(242, 0.91977996)
(241, 0.91950995)
(133, 0.91949517)
