the similarityResults of the 1780 corpus:

(1780, 1.0)
(1823, 0.91173935)
(13, 0.88025677)
(2347, 0.87927824)
(1138, 0.87835968)
(1942, 0.87493646)
(1754, 0.85814989)
(1082, 0.85511452)
(2772, 0.8470279)
(2345, 0.84657991)
(3275, 0.84200746)
(2783, 0.83978844)
(1755, 0.83625042)
(2348, 0.83602947)
(1512, 0.83027577)
(706, 0.82983357)
(3274, 0.82329869)
(594, 0.81985664)
(1943, 0.80829108)
(3064, 0.80825281)
(2303, 0.80641675)
(2307, 0.80136031)
(434, 0.79547715)
(785, 0.79404444)
(612, 0.79071611)
(2344, 0.78913242)
(1013, 0.78741586)
(1015, 0.78493869)
(1523, 0.78017545)
(747, 0.78000712)
