the similarityResults of the 2241 corpus:

(2241, 1.0)
(294, 0.9800272)
(1808, 0.97930992)
(2496, 0.97471035)
(1770, 0.97011662)
(595, 0.95458966)
(1738, 0.95252037)
(1769, 0.9158873)
(1809, 0.91385466)
(643, 0.90399039)
(560, 0.89718986)
(3032, 0.89661539)
(567, 0.88745117)
(2591, 0.88067007)
(559, 0.88005245)
(2592, 0.87201321)
(2541, 0.86087495)
(2542, 0.85878187)
(3033, 0.85590255)
(1063, 0.85222036)
(1922, 0.85054016)
(2593, 0.84691906)
(3031, 0.84335124)
(1764, 0.83788341)
(2017, 0.83200282)
(3086, 0.81693733)
(2240, 0.81406927)
(1325, 0.80811948)
(1245, 0.80744267)
(97, 0.80698872)
