the similarityResults of the 2532 corpus:

(2532, 0.99999994)
(1561, 0.99869359)
(1562, 0.98038346)
(1388, 0.88437444)
(906, 0.8443566)
(1093, 0.83696264)
(1071, 0.83247447)
(810, 0.81275517)
(790, 0.79629266)
(2531, 0.78830105)
(1359, 0.78828996)
(2257, 0.78624713)
(1387, 0.78163683)
(1389, 0.77036661)
(319, 0.75723714)
(142, 0.75674951)
(320, 0.75636947)
(2124, 0.75522935)
(667, 0.7549206)
(321, 0.75481957)
(51, 0.75451601)
(1860, 0.75426728)
(426, 0.75405836)
(52, 0.75396281)
(1428, 0.75388575)
(226, 0.75313514)
(2113, 0.75291616)
(62, 0.74591655)
(110, 0.74591655)
(151, 0.74591655)
