the similarityResults of the 825 corpus:

(825, 0.99999702)
(898, 0.98444533)
(824, 0.94373244)
(2039, 0.79730999)
(2038, 0.79074878)
(897, 0.78779984)
(899, 0.77328134)
(425, 0.74613279)
(1296, 0.7379238)
(1298, 0.73782784)
(1297, 0.73658639)
(826, 0.73520714)
(457, 0.73245305)
(1572, 0.73233181)
(2248, 0.71235329)
(2861, 0.7100358)
(418, 0.70623755)
(417, 0.70443296)
(823, 0.70386255)
(362, 0.70285058)
(1482, 0.70282197)
(611, 0.70215505)
(2022, 0.70171994)
(81, 0.701199)
(3058, 0.70070559)
(2361, 0.69991714)
(73, 0.69631302)
(3041, 0.69515091)
(660, 0.69293755)
(469, 0.69209725)
