the similarityResults of the 31 corpus:

(31, 0.99997258)
(1301, 0.84294355)
(1884, 0.83408022)
(452, 0.82260591)
(411, 0.82024854)
(453, 0.81983501)
(454, 0.81974661)
(1242, 0.81921822)
(2328, 0.81913394)
(173, 0.80992395)
(656, 0.80992395)
(954, 0.80992395)
(955, 0.80992395)
(1016, 0.80992395)
(1157, 0.80992395)
(1494, 0.80992395)
(2280, 0.80992395)
(2281, 0.80992395)
(2329, 0.8090077)
(2333, 0.80701911)
(2332, 0.80458975)
(413, 0.80362248)
(2330, 0.79441464)
(2282, 0.79384869)
(1912, 0.79224318)
(2458, 0.79039711)
(2334, 0.78815395)
(956, 0.78796327)
(2278, 0.7849409)
(1290, 0.78009939)
