the similarityResults of the 1587 corpus:

(1587, 0.99999994)
(1342, 0.99701822)
(1588, 0.99505174)
(1348, 0.99367779)
(1462, 0.99268121)
(3118, 0.98499155)
(631, 0.98108554)
(2409, 0.98094678)
(1393, 0.96557844)
(2136, 0.95644855)
(629, 0.94965756)
(213, 0.94047177)
(3323, 0.93607646)
(1580, 0.92815757)
(1788, 0.92671353)
(211, 0.92610431)
(2482, 0.92507917)
(1581, 0.9166429)
(3148, 0.91503781)
(2955, 0.91371405)
(2264, 0.91248465)
(682, 0.9092682)
(2058, 0.90784931)
(217, 0.90386778)
(2056, 0.90150923)
(2565, 0.90070456)
(983, 0.89792693)
(2465, 0.89762807)
(2265, 0.89583308)
(1586, 0.89264321)
