the similarityResults of the 2917 corpus:

(2917, 0.99999952)
(2918, 0.97194302)
(2605, 0.94643271)
(3066, 0.92275459)
(807, 0.92081141)
(1081, 0.91963458)
(3065, 0.91194284)
(3067, 0.90477431)
(2863, 0.90438282)
(2604, 0.89928794)
(1434, 0.89603937)
(3081, 0.89508808)
(2919, 0.87209421)
(1928, 0.86815047)
(1091, 0.86618859)
(3082, 0.86509144)
(1433, 0.86469781)
(1695, 0.86389124)
(2367, 0.85441363)
(2601, 0.84922302)
(2775, 0.84598672)
(2590, 0.8457123)
(2864, 0.84004855)
(1762, 0.83690339)
(1869, 0.83566958)
(3104, 0.83516979)
(831, 0.83439475)
(3047, 0.83376205)
(221, 0.83365154)
(833, 0.83355629)
