the similarityResults of the 170 corpus:

(170, 0.99973202)
(1250, 0.9966135)
(3216, 0.99456847)
(1545, 0.99388802)
(767, 0.99292576)
(1547, 0.99017769)
(3196, 0.98706329)
(3195, 0.98582423)
(1949, 0.97922456)
(3227, 0.97103691)
(3197, 0.9689371)
(2460, 0.9650619)
(2473, 0.96019745)
(957, 0.95726609)
(1779, 0.95124114)
(1713, 0.95112276)
(3200, 0.94123882)
(1790, 0.93683219)
(2895, 0.92939448)
(3232, 0.9245165)
(676, 0.91470468)
(2560, 0.91467816)
(1987, 0.90724558)
(3205, 0.90329117)
(1950, 0.90022963)
(3231, 0.89230514)
(2031, 0.88919103)
(2341, 0.88857937)
(1249, 0.87732685)
(1711, 0.8764413)
