the similarityResults of the 3230 corpus:

(3230, 0.99999976)
(381, 0.9984082)
(39, 0.99731058)
(2206, 0.99729431)
(2966, 0.99517173)
(3199, 0.99478906)
(50, 0.99441177)
(343, 0.99440664)
(395, 0.99436688)
(871, 0.99436325)
(816, 0.99435323)
(802, 0.99433637)
(830, 0.99431282)
(801, 0.99430954)
(1854, 0.99429274)
(1871, 0.99428874)
(1208, 0.9942708)
(1292, 0.99426597)
(394, 0.99400878)
(817, 0.99388248)
(3250, 0.99373853)
(48, 0.9936825)
(49, 0.9936825)
(105, 0.9936825)
(157, 0.9936825)
(168, 0.9936825)
(214, 0.9936825)
(222, 0.9936825)
(233, 0.9936825)
(273, 0.9936825)
