the similarityResults of the 2187 corpus:

(2187, 0.9999994)
(1504, 0.93064654)
(459, 0.92735326)
(832, 0.92733026)
(12, 0.92678189)
(1852, 0.92672253)
(2186, 0.92326975)
(40, 0.92077994)
(1851, 0.90922594)
(1318, 0.8893463)
(15, 0.87724239)
(1994, 0.87111557)
(259, 0.84467673)
(1903, 0.83855522)
(3338, 0.83479953)
(1850, 0.82448983)
(14, 0.82179785)
(661, 0.81787288)
(1299, 0.81367117)
(1274, 0.80816644)
(189, 0.80486447)
(2364, 0.79272956)
(2052, 0.78718537)
(342, 0.76840919)
(1951, 0.7676146)
(1971, 0.76612365)
(2483, 0.76149035)
(2188, 0.7599268)
(965, 0.75245601)
(1051, 0.74963641)
