the similarityResults of the 2669 corpus:

(2669, 1.0000001)
(2799, 0.99435037)
(2668, 0.98968124)
(2657, 0.98961347)
(2291, 0.9889217)
(2289, 0.98831648)
(2556, 0.98807454)
(2468, 0.98562843)
(2627, 0.98531675)
(2646, 0.98408049)
(440, 0.98176658)
(2413, 0.98131597)
(2479, 0.98033875)
(2410, 0.97986478)
(2288, 0.97737908)
(2457, 0.97286892)
(693, 0.97001594)
(1239, 0.96987641)
(668, 0.96978599)
(867, 0.96965832)
(1996, 0.96944404)
(1240, 0.96941632)
(1995, 0.96936911)
(475, 0.96936673)
(546, 0.96935773)
(1997, 0.96934128)
(1556, 0.96933484)
(1940, 0.96932596)
(2798, 0.9693172)
(1999, 0.96926582)
