the similarityResults of the 542 corpus:

(542, 0.99999964)
(1875, 0.99929798)
(1986, 0.99809164)
(485, 0.99545556)
(2997, 0.9948557)
(1513, 0.99219006)
(2995, 0.99062854)
(1877, 0.98819953)
(3174, 0.98790014)
(2881, 0.98705107)
(2996, 0.98470247)
(2145, 0.98462802)
(3162, 0.98131508)
(3161, 0.98089921)
(3193, 0.98086214)
(2245, 0.97788811)
(2882, 0.97768342)
(1948, 0.97305363)
(3189, 0.9724164)
(3229, 0.97092515)
(1511, 0.96985912)
(2247, 0.96309704)
(3228, 0.96064919)
(2147, 0.9556424)
(2817, 0.95373094)
(3101, 0.9492321)
(3100, 0.94639349)
(2734, 0.94522953)
(2815, 0.94503999)
(3251, 0.94497705)
