the similarityResults of the 1158 corpus:

(1158, 0.99999821)
(2981, 0.92700714)
(1169, 0.92438102)
(478, 0.85883188)
(3085, 0.84184968)
(809, 0.83333957)
(2980, 0.83322567)
(119, 0.83191621)
(490, 0.82747477)
(975, 0.82597101)
(1761, 0.8232497)
(1391, 0.81572843)
(2911, 0.81416166)
(976, 0.8134855)
(634, 0.81220889)
(352, 0.81127036)
(2982, 0.80872035)
(2984, 0.80492431)
(3256, 0.80223656)
(2062, 0.80207628)
(2644, 0.80152148)
(3, 0.8004784)
(3142, 0.79956585)
(2910, 0.79553908)
(2537, 0.79130197)
(2386, 0.78633201)
(2912, 0.78616035)
(1762, 0.78293169)
(376, 0.7826131)
(1057, 0.78051633)
