the similarityResults of the 565 corpus:

(565, 1.0)
(318, 0.99998957)
(1857, 0.99993283)
(1858, 0.99992317)
(1273, 0.9998976)
(1302, 0.99812627)
(79, 0.99735516)
(291, 0.99735516)
(471, 0.99735516)
(523, 0.99735516)
(524, 0.99735516)
(1186, 0.99735516)
(1187, 0.99735516)
(1188, 0.99735516)
(1189, 0.99735516)
(1426, 0.99735516)
(1576, 0.99735516)
(1577, 0.99735516)
(1930, 0.99735516)
(1931, 0.99735516)
(1969, 0.99735516)
(2716, 0.99735516)
(779, 0.99535149)
(2044, 0.99468869)
(2108, 0.99206352)
(265, 0.98917562)
(2368, 0.98912168)
(2107, 0.98837525)
(2720, 0.98803753)
(1898, 0.97596496)
