the similarityResults of the 3105 corpus:

(2927, 0.99696845)
(971, 0.99661535)
(535, 0.99582106)
(2916, 0.99556214)
(2938, 0.99498045)
(536, 0.9948262)
(2833, 0.99463016)
(2748, 0.99453938)
(3105, 0.99390537)
(3008, 0.99364942)
(2834, 0.99328595)
(2247, 0.99293685)
(3006, 0.9921611)
(3009, 0.99180484)
(1603, 0.99179089)
(2905, 0.99129313)
(2709, 0.99124181)
(2148, 0.99110949)
(3007, 0.99091238)
(2747, 0.99085581)
(3049, 0.99073797)
(2746, 0.99050516)
(50, 0.99009514)
(343, 0.99009234)
(395, 0.99006873)
(871, 0.99006647)
(816, 0.99006015)
(802, 0.99004924)
(830, 0.99003345)
(801, 0.99003124)
