the similarityResults of the 1116 corpus:

(1116, 1.0)
(880, 0.96251333)
(1115, 0.95771027)
(626, 0.93146241)
(2503, 0.93076038)
(1450, 0.92635727)
(1033, 0.92311096)
(305, 0.92224109)
(621, 0.92187506)
(1919, 0.92144275)
(1209, 0.91459697)
(3342, 0.91315949)
(1285, 0.91063452)
(732, 0.90559793)
(2868, 0.89366758)
(3343, 0.89075911)
(1034, 0.86118299)
(726, 0.8605231)
(1117, 0.85681152)
(818, 0.847763)
(734, 0.84775472)
(1920, 0.84667897)
(1306, 0.84625411)
(2936, 0.84567451)
(181, 0.84461623)
(2935, 0.84269428)
(1069, 0.84119296)
(2883, 0.83863395)
(1479, 0.83513641)
(735, 0.83305299)
