the similarityResults of the 3206 corpus:

(3206, 0.99999988)
(3050, 0.98854047)
(3047, 0.98786253)
(3207, 0.98735809)
(3104, 0.98311633)
(2864, 0.98068315)
(1869, 0.97975147)
(3000, 0.9768694)
(221, 0.97559154)
(833, 0.97551715)
(3054, 0.9745326)
(3051, 0.9744401)
(2606, 0.97328025)
(831, 0.9729687)
(3068, 0.97230071)
(2774, 0.97057122)
(2317, 0.97046745)
(3204, 0.96960825)
(2225, 0.96953499)
(2608, 0.96917796)
(2607, 0.96915591)
(2494, 0.96633506)
(2590, 0.96448195)
(2999, 0.96440369)
(736, 0.963449)
(2316, 0.96336925)
(2773, 0.96290034)
(2601, 0.96218938)
(2939, 0.96159196)
(2067, 0.96019709)
