the similarityResults of the 2354 corpus:

(2354, 0.99999994)
(532, 0.97455025)
(1331, 0.97127211)
(572, 0.95000535)
(1621, 0.9372521)
(1454, 0.93521786)
(1703, 0.93097442)
(531, 0.92492294)
(1380, 0.90645826)
(2729, 0.90404004)
(2447, 0.87575394)
(1499, 0.83765662)
(735, 0.83030891)
(1916, 0.82904589)
(2355, 0.81848419)
(2353, 0.81018239)
(1381, 0.80327535)
(2939, 0.80299699)
(3035, 0.79773402)
(805, 0.79691112)
(3034, 0.79617834)
(347, 0.7945804)
(1440, 0.7916581)
(2356, 0.78749704)
(2128, 0.78653657)
(2130, 0.7861734)
(1060, 0.78579605)
(2070, 0.7857635)
(2069, 0.78462458)
(2127, 0.78392154)
