the similarityResults of the 2533 corpus:

(2533, 0.99999881)
(210, 0.99778104)
(742, 0.9924978)
(1728, 0.9924196)
(1056, 0.99146461)
(3142, 0.98715204)
(2976, 0.98619139)
(907, 0.98592454)
(376, 0.98467493)
(868, 0.97882849)
(444, 0.9764387)
(909, 0.97181636)
(982, 0.97137606)
(1391, 0.97065902)
(490, 0.97065037)
(1392, 0.97020346)
(2980, 0.96270752)
(115, 0.96255964)
(1055, 0.96023268)
(2953, 0.95563161)
(2975, 0.95373338)
(1965, 0.94740516)
(320, 0.94371349)
(142, 0.94368637)
(667, 0.94366229)
(321, 0.94365102)
(319, 0.94362074)
(51, 0.94361192)
(1860, 0.94357449)
(426, 0.9435392)
