the similarityResults of the 3292 corpus:

(3292, 0.99999988)
(2381, 0.97281229)
(3291, 0.97015947)
(900, 0.96602786)
(1210, 0.9345327)
(806, 0.93414521)
(1598, 0.93279052)
(657, 0.93237835)
(354, 0.93237221)
(152, 0.92711753)
(353, 0.92711753)
(359, 0.92711753)
(410, 0.92711753)
(456, 0.92711753)
(781, 0.92711753)
(1228, 0.92711753)
(1436, 0.92711753)
(1437, 0.92711753)
(1484, 0.92711753)
(1614, 0.92711753)
(1847, 0.92711753)
(1848, 0.92711753)
(358, 0.92615867)
(356, 0.92578584)
(355, 0.92317796)
(1846, 0.91984236)
(467, 0.9163143)
(1079, 0.91489059)
(2380, 0.91157949)
(1447, 0.9107489)
