the similarityResults of the 1324 corpus:

(1324, 1.0)
(1269, 0.99603784)
(2295, 0.99502665)
(2365, 0.99455255)
(2500, 0.99335778)
(136, 0.98789263)
(1025, 0.98636436)
(3194, 0.9815942)
(2137, 0.97695869)
(2499, 0.97053921)
(301, 0.97053307)
(312, 0.97053307)
(1260, 0.9705314)
(655, 0.97050589)
(323, 0.97047204)
(143, 0.97011662)
(137, 0.9688763)
(337, 0.9688763)
(388, 0.9688763)
(1007, 0.9688763)
(1098, 0.9688763)
(1099, 0.9688763)
(1122, 0.9688763)
(1215, 0.9688763)
(1349, 0.9688763)
(1313, 0.9661904)
(313, 0.96489698)
(311, 0.96475232)
(1593, 0.96312648)
(1647, 0.9617213)
