the similarityResults of the 1183 corpus:

(1183, 0.99999887)
(1820, 0.88909543)
(331, 0.88876802)
(287, 0.88831395)
(2292, 0.88617635)
(2391, 0.88546598)
(508, 0.88444561)
(2014, 0.88430029)
(2276, 0.88388336)
(2099, 0.87763762)
(2101, 0.87546551)
(2169, 0.87144494)
(197, 0.87120694)
(2100, 0.87098813)
(329, 0.86875552)
(372, 0.86737025)
(1182, 0.86686593)
(2598, 0.86575049)
(2574, 0.86563188)
(330, 0.86050451)
(2012, 0.85399354)
(286, 0.85393691)
(2277, 0.85026771)
(2521, 0.84789777)
(1390, 0.84550649)
(2049, 0.8425256)
(939, 0.8355639)
(365, 0.83476806)
(3164, 0.83183551)
(512, 0.82975602)
