the similarityResults of the 230 corpus:

(230, 0.99999982)
(445, 0.98260832)
(1210, 0.93302524)
(806, 0.93300974)
(657, 0.93239087)
(354, 0.93238795)
(152, 0.92916805)
(353, 0.92916805)
(359, 0.92916805)
(410, 0.92916805)
(456, 0.92916805)
(781, 0.92916805)
(1228, 0.92916805)
(1436, 0.92916805)
(1437, 0.92916805)
(1484, 0.92916805)
(1614, 0.92916805)
(1847, 0.92916805)
(1848, 0.92916805)
(358, 0.92820704)
(356, 0.92783344)
(1598, 0.9260354)
(355, 0.92521977)
(1846, 0.92187679)
(3291, 0.91760176)
(1640, 0.91228408)
(998, 0.91053838)
(2900, 0.90743017)
(1849, 0.90558112)
(502, 0.9051069)
