the similarityResults of the 3086 corpus:

(3086, 0.99999833)
(1785, 0.98923486)
(1696, 0.98904347)
(1739, 0.98727721)
(2089, 0.98725849)
(606, 0.98667794)
(295, 0.98452884)
(2591, 0.98360783)
(2308, 0.98334038)
(2793, 0.98320538)
(1792, 0.98253798)
(1786, 0.98229074)
(2016, 0.98200822)
(2017, 0.98179895)
(0, 0.98116624)
(3130, 0.98022479)
(1983, 0.98016477)
(1699, 0.97808349)
(1689, 0.97803861)
(3048, 0.9776482)
(2715, 0.97701943)
(654, 0.97558564)
(2723, 0.97547346)
(2594, 0.97491646)
(3029, 0.97334331)
(1791, 0.97050011)
(3258, 0.97038847)
(2490, 0.96863449)
(2318, 0.96494681)
(2430, 0.96116674)
