the similarityResults of the 421 corpus:

(421, 0.99979186)
(2586, 0.94254601)
(1263, 0.93830609)
(2084, 0.91398925)
(2671, 0.90588826)
(794, 0.9020133)
(1505, 0.88786113)
(2587, 0.88211179)
(682, 0.88058865)
(2073, 0.87902308)
(973, 0.87889296)
(2525, 0.87745363)
(1262, 0.86886674)
(422, 0.86657715)
(2086, 0.86414051)
(2623, 0.85129374)
(974, 0.84776831)
(2672, 0.84503514)
(2610, 0.84225988)
(2547, 0.84104341)
(2609, 0.83584863)
(2611, 0.83577973)
(1261, 0.83172262)
(1973, 0.82739562)
(2181, 0.82713366)
(2673, 0.82625079)
(681, 0.82493633)
(1419, 0.82455379)
(2266, 0.82072449)
(1908, 0.81747353)
