the similarityResults of the 1071 corpus:

(1071, 0.99999332)
(2532, 0.83424509)
(1561, 0.82935476)
(1192, 0.81884921)
(1562, 0.803141)
(758, 0.78791034)
(261, 0.78352678)
(1459, 0.77153838)
(1072, 0.7626124)
(1388, 0.75473821)
(906, 0.73491329)
(1901, 0.71840739)
(2531, 0.70366889)
(1359, 0.69963121)
(109, 0.69642824)
(1387, 0.68724108)
(1093, 0.66192997)
(1775, 0.64985162)
(948, 0.64727867)
(790, 0.6405803)
(810, 0.63564456)
(864, 0.62882674)
(1389, 0.62875295)
(2257, 0.62242603)
(3062, 0.62012243)
(670, 0.61154187)
(1480, 0.61154187)
(1900, 0.60807675)
(965, 0.6020242)
(2530, 0.59840643)
