the similarityResults of the 1239 corpus:

(1239, 1.0000001)
(668, 0.99999148)
(867, 0.99995923)
(693, 0.99995899)
(1996, 0.99987572)
(1240, 0.99986321)
(1995, 0.99984092)
(475, 0.99983984)
(546, 0.99983549)
(1997, 0.99982733)
(1556, 0.99982417)
(1940, 0.99981976)
(1999, 0.99978936)
(669, 0.99978226)
(285, 0.99973524)
(2001, 0.99972522)
(399, 0.99971849)
(1982, 0.99971354)
(218, 0.9997099)
(687, 0.9997099)
(1741, 0.99700409)
(199, 0.9968487)
(200, 0.9968487)
(212, 0.9968487)
(224, 0.9968487)
(235, 0.9968487)
(250, 0.9968487)
(338, 0.9968487)
(366, 0.9968487)
(374, 0.9968487)
