the similarityResults of the 1401 corpus:

(1401, 1.0)
(483, 0.87156343)
(1690, 0.8541283)
(2256, 0.85353124)
(2255, 0.83678931)
(1309, 0.82403845)
(2404, 0.81320804)
(859, 0.80943519)
(858, 0.80805147)
(1474, 0.80631053)
(1412, 0.80399293)
(1803, 0.79167342)
(1843, 0.77731299)
(1990, 0.77658969)
(2258, 0.77233374)
(1357, 0.77079952)
(1424, 0.76214826)
(1669, 0.75319391)
(1753, 0.74925017)
(1804, 0.74733222)
(575, 0.74251914)
(1829, 0.74002659)
(1830, 0.72880191)
(2405, 0.72350264)
(1828, 0.67861903)
(1835, 0.67203546)
(480, 0.65876788)
(77, 0.6572879)
(2211, 0.65343165)
(1864, 0.65106165)
