the similarityResults of the 1605 corpus:

(1605, 1.0)
(1090, 0.99964535)
(1038, 0.99955273)
(822, 0.99843204)
(1594, 0.99160933)
(1709, 0.9883284)
(1039, 0.98766267)
(3304, 0.98607123)
(1207, 0.97516501)
(811, 0.96080792)
(1508, 0.95749354)
(1351, 0.95583808)
(583, 0.95500731)
(1352, 0.9524911)
(1193, 0.95096344)
(1400, 0.94385719)
(1509, 0.9304626)
(671, 0.92013377)
(948, 0.91931736)
(800, 0.91901946)
(1606, 0.90498602)
(1002, 0.90110707)
(2311, 0.89944375)
(3059, 0.89270079)
(1200, 0.88556963)
(847, 0.8793813)
(2298, 0.86927927)
(1040, 0.86091506)
(904, 0.85598785)
(905, 0.85418123)
