the similarityResults of the 1432 corpus:

(1432, 0.99999988)
(1440, 0.97597671)
(1008, 0.97217786)
(1414, 0.97055578)
(1983, 0.96821082)
(1792, 0.96674258)
(295, 0.96657896)
(1689, 0.96616548)
(606, 0.96580637)
(1739, 0.96538633)
(1415, 0.96484894)
(3029, 0.96315426)
(1696, 0.96231776)
(2356, 0.9617309)
(2016, 0.96169347)
(3048, 0.96098596)
(2089, 0.96046698)
(1785, 0.95960259)
(2308, 0.95842838)
(2715, 0.95782042)
(3130, 0.95754999)
(2290, 0.95414943)
(2793, 0.95177519)
(3258, 0.95152378)
(712, 0.95123619)
(1791, 0.95061278)
(2313, 0.95045292)
(2355, 0.95026141)
(2591, 0.95002031)
(3086, 0.94960499)
