the similarityResults of the 1546 corpus:

(1546, 0.99999845)
(1716, 0.97649324)
(1276, 0.97070903)
(1375, 0.96279001)
(1781, 0.95982945)
(2126, 0.9591409)
(553, 0.95454782)
(1814, 0.94382501)
(2642, 0.94061428)
(2643, 0.94056809)
(220, 0.93580729)
(1277, 0.91996455)
(2903, 0.9107151)
(1535, 0.89898705)
(1137, 0.88775772)
(1815, 0.88536441)
(2641, 0.88282949)
(219, 0.86812699)
(3037, 0.85682833)
(1765, 0.81665033)
(2902, 0.81554103)
(1766, 0.8131569)
(1247, 0.80514181)
(714, 0.79681838)
(2486, 0.79150003)
(2729, 0.78559589)
(2941, 0.78245413)
(2493, 0.77783453)
(2262, 0.77747977)
(2639, 0.77646625)
