the similarityResults of the 213 corpus:

(213, 0.99999994)
(2264, 0.99387187)
(3323, 0.99338561)
(217, 0.99216098)
(2058, 0.9902389)
(2565, 0.98993373)
(693, 0.98775655)
(1239, 0.98751062)
(668, 0.98737103)
(867, 0.98718506)
(2056, 0.98710763)
(1996, 0.98688972)
(1240, 0.98685247)
(1995, 0.98678976)
(475, 0.98678654)
(546, 0.98677468)
(1997, 0.98675275)
(1556, 0.98674452)
(1940, 0.98673254)
(1999, 0.98665357)
(669, 0.98663592)
(285, 0.98652196)
(2001, 0.98649842)
(399, 0.9864828)
(1982, 0.98647118)
(218, 0.98646295)
(687, 0.98646277)
(2265, 0.98555738)
(2564, 0.98380721)
(1741, 0.98201984)
