the similarityResults of the 241 corpus:

(241, 0.99999994)
(133, 0.99999982)
(87, 0.99999809)
(242, 0.99997371)
(658, 0.99996573)
(88, 0.9998489)
(803, 0.99984431)
(804, 0.99984431)
(827, 0.99941742)
(43, 0.99842554)
(83, 0.99842554)
(85, 0.99842554)
(86, 0.99842554)
(190, 0.99842554)
(191, 0.99842554)
(201, 0.99842554)
(238, 0.99842554)
(239, 0.99842554)
(240, 0.99842554)
(281, 0.99842554)
(383, 0.99842554)
(384, 0.99842554)
(400, 0.99842554)
(402, 0.99842554)
(433, 0.99842554)
(441, 0.99842554)
(442, 0.99842554)
(473, 0.99842554)
(934, 0.99842554)
(969, 0.99842554)
