the similarityResults of the 1817 corpus:

(2617, 0.99466604)
(2087, 0.99258024)
(2033, 0.98743385)
(2565, 0.98369372)
(1960, 0.98346269)
(2105, 0.97607082)
(2104, 0.97129685)
(867, 0.97114462)
(1996, 0.97113687)
(1240, 0.97113305)
(1995, 0.97112554)
(475, 0.97112513)
(546, 0.97112352)
(668, 0.9711228)
(1997, 0.97112048)
(1556, 0.97111923)
(1940, 0.97111756)
(1999, 0.97110468)
(669, 0.97110158)
(1239, 0.97108603)
(285, 0.97107923)
(2001, 0.97107416)
(399, 0.97107077)
(1982, 0.9710682)
(218, 0.97106636)
(687, 0.9710663)
(693, 0.9709475)
(2058, 0.97020775)
(2616, 0.96907705)
(199, 0.96888882)
