the similarityResults of the 2410 corpus:

(2410, 0.99999994)
(2556, 0.99149311)
(2563, 0.98920053)
(2413, 0.98706144)
(2799, 0.98513579)
(2668, 0.98356235)
(2657, 0.98272753)
(2291, 0.98186541)
(2289, 0.98105836)
(2669, 0.97986352)
(2468, 0.97971964)
(2646, 0.97798145)
(2627, 0.97466516)
(2479, 0.97414994)
(2055, 0.97381258)
(2288, 0.97285801)
(2564, 0.97278339)
(1819, 0.97170144)
(2393, 0.97142357)
(2122, 0.9709118)
(2585, 0.97080636)
(2074, 0.96977496)
(2056, 0.96922863)
(2596, 0.9687593)
(2457, 0.96863562)
(440, 0.96856707)
(693, 0.96845281)
(1239, 0.9682489)
(2075, 0.96817309)
(371, 0.96817088)
