the similarityResults of the 100 corpus:

(100, 0.99999869)
(99, 0.9853164)
(184, 0.94479513)
(185, 0.94403523)
(1134, 0.93633807)
(706, 0.92819786)
(186, 0.92773396)
(2991, 0.92658418)
(2990, 0.91461039)
(2662, 0.90929496)
(1835, 0.90543211)
(1833, 0.89261329)
(594, 0.86701638)
(3275, 0.86541867)
(1734, 0.8642602)
(2664, 0.86350739)
(923, 0.86328834)
(2303, 0.86194098)
(1755, 0.86106569)
(3277, 0.86085963)
(2013, 0.86021549)
(922, 0.85695767)
(3279, 0.85661358)
(2348, 0.85141194)
(2663, 0.84829587)
(1754, 0.84649903)
(924, 0.84264344)
(827, 0.84252363)
(803, 0.8407954)
(804, 0.8407954)
