the similarityResults of the 3034 corpus:

(3034, 1.0)
(2725, 0.9991433)
(5, 0.99888963)
(6, 0.99888963)
(8, 0.99888963)
(24, 0.99888963)
(35, 0.99888963)
(36, 0.99888963)
(54, 0.99888963)
(98, 0.99888963)
(196, 0.99888963)
(557, 0.99888963)
(607, 0.99888963)
(608, 0.99888963)
(610, 0.99888963)
(673, 0.99888963)
(834, 0.99888963)
(836, 0.99888963)
(1009, 0.99888963)
(1010, 0.99888963)
(1011, 0.99888963)
(1012, 0.99888963)
(1017, 0.99888963)
(1018, 0.99888963)
(1019, 0.99888963)
(1020, 0.99888963)
(1021, 0.99888963)
(1022, 0.99888963)
(1023, 0.99888963)
(1139, 0.99888963)
