the similarityResults of the 1722 corpus:

(1722, 0.99999988)
(2162, 0.95776141)
(2371, 0.92651081)
(2645, 0.90723383)
(1732, 0.89753234)
(2534, 0.88140398)
(2613, 0.87909925)
(2770, 0.85804969)
(2111, 0.85003722)
(1979, 0.84712946)
(761, 0.84563136)
(2358, 0.83841127)
(2164, 0.83047962)
(2374, 0.83028173)
(2046, 0.82776219)
(2106, 0.82490677)
(2178, 0.82296455)
(248, 0.82250047)
(2682, 0.82063109)
(2928, 0.81997722)
(2346, 0.81697583)
(2163, 0.81234288)
(2681, 0.81168735)
(3259, 0.81134808)
(2680, 0.81056207)
(2761, 0.81009388)
(2768, 0.80757248)
(940, 0.8053062)
(1904, 0.80438375)
(3295, 0.80397153)
