the similarityResults of the 1496 corpus:

(1496, 0.9999994)
(2513, 0.97522604)
(1751, 0.97443211)
(61, 0.97438908)
(204, 0.96126193)
(2509, 0.95808142)
(2511, 0.95486331)
(962, 0.9487617)
(3283, 0.9444046)
(2510, 0.93497348)
(1254, 0.93410289)
(1003, 0.93107998)
(1665, 0.91169202)
(1147, 0.89414358)
(961, 0.87843895)
(1680, 0.85189915)
(2508, 0.82708514)
(838, 0.8129741)
(1681, 0.81297266)
(1057, 0.81281406)
(427, 0.81229824)
(69, 0.81013417)
(1521, 0.80969691)
(2537, 0.80908412)
(2523, 0.80865836)
(2776, 0.80660713)
(1750, 0.80614644)
(1749, 0.80535853)
(1014, 0.80443078)
(121, 0.80399179)
