the similarityResults of the 2110 corpus:

(2110, 0.99999976)
(2184, 0.95670605)
(1185, 0.95285392)
(2383, 0.94577789)
(1886, 0.93212748)
(336, 0.9267568)
(2109, 0.92491263)
(264, 0.91639459)
(2108, 0.91153049)
(2360, 0.91118109)
(2384, 0.90819222)
(1302, 0.89768672)
(1857, 0.89465982)
(565, 0.89363551)
(318, 0.89319652)
(1858, 0.8924073)
(1273, 0.89220458)
(2107, 0.88827378)
(79, 0.88447094)
(291, 0.88447094)
(471, 0.88447094)
(523, 0.88447094)
(524, 0.88447094)
(1186, 0.88447094)
(1187, 0.88447094)
(1188, 0.88447094)
(1189, 0.88447094)
(1426, 0.88447094)
(1576, 0.88447094)
(1577, 0.88447094)
