the similarityResults of the 1536 corpus:

(1536, 1.0)
(269, 0.9990195)
(1537, 0.94796312)
(435, 0.93936372)
(1105, 0.93395245)
(1533, 0.92709625)
(1806, 0.9160307)
(145, 0.91370964)
(147, 0.90701389)
(2198, 0.87346363)
(1963, 0.86546278)
(2037, 0.84550345)
(296, 0.82498074)
(792, 0.81073892)
(148, 0.76569164)
(317, 0.74028915)
(89, 0.73206091)
(91, 0.73206091)
(1538, 0.73108351)
(1107, 0.72735512)
(1807, 0.72528797)
(2196, 0.72400075)
(2580, 0.72326803)
(1805, 0.72320223)
(2701, 0.72126633)
(1102, 0.7172963)
(2424, 0.70949662)
(92, 0.70755792)
(1101, 0.70546037)
(2197, 0.6989482)
