the similarityResults of the 2958 corpus:

(2958, 0.99998212)
(3166, 0.98553854)
(3226, 0.97452539)
(3228, 0.96801102)
(3102, 0.96339935)
(2145, 0.96305525)
(2147, 0.96292555)
(2815, 0.96161556)
(3251, 0.96148449)
(2897, 0.96013141)
(2896, 0.95966184)
(2733, 0.95942515)
(2876, 0.95821691)
(3162, 0.95666063)
(846, 0.95573723)
(2819, 0.95475101)
(2964, 0.95453823)
(3161, 0.95449191)
(2732, 0.95438784)
(3193, 0.95418996)
(3223, 0.95417786)
(3103, 0.95412165)
(3322, 0.95408934)
(2461, 0.95373446)
(2802, 0.9536227)
(2505, 0.95354581)
(3023, 0.95345962)
(3119, 0.95299184)
(2817, 0.95263946)
(1005, 0.95258486)
