the similarityResults of the 169 corpus:

(169, 0.99999648)
(714, 0.99271923)
(3037, 0.86785454)
(1247, 0.85171676)
(3057, 0.84193122)
(1535, 0.83187997)
(3056, 0.82729959)
(1275, 0.81616211)
(705, 0.81538224)
(2225, 0.80836338)
(1782, 0.80040181)
(2493, 0.79506713)
(2226, 0.79475355)
(3104, 0.79410642)
(1180, 0.79288077)
(704, 0.79005647)
(2494, 0.78981334)
(1783, 0.78706276)
(2227, 0.7860952)
(220, 0.78582084)
(553, 0.78241158)
(831, 0.77840793)
(1375, 0.77832901)
(2607, 0.7773537)
(3054, 0.77726936)
(2590, 0.77565962)
(2608, 0.77527106)
(2126, 0.77501881)
(10, 0.77421439)
(1174, 0.77383512)
