the similarityResults of the 3072 corpus:

(3072, 0.99999988)
(3083, 0.99796569)
(1768, 0.99486578)
(3061, 0.99080199)
(3126, 0.98528504)
(216, 0.98324275)
(2815, 0.98305815)
(275, 0.98057431)
(2713, 0.97788757)
(817, 0.9774434)
(394, 0.97742212)
(1292, 0.977305)
(1208, 0.9773013)
(1871, 0.97728658)
(1854, 0.97728312)
(801, 0.97726792)
(830, 0.97726476)
(802, 0.9772405)
(816, 0.97722119)
(871, 0.97720879)
(395, 0.97720402)
(343, 0.9771449)
(50, 0.97713584)
(2714, 0.97705233)
(2709, 0.97631133)
(1603, 0.97587109)
(2817, 0.97515166)
(2790, 0.97488517)
(3121, 0.97453958)
(48, 0.97431248)
