the similarityResults of the 385 corpus:

(385, 0.99999988)
(43, 0.9994536)
(83, 0.9994536)
(85, 0.9994536)
(86, 0.9994536)
(190, 0.9994536)
(191, 0.9994536)
(201, 0.9994536)
(238, 0.9994536)
(239, 0.9994536)
(240, 0.9994536)
(281, 0.9994536)
(383, 0.9994536)
(384, 0.9994536)
(400, 0.9994536)
(402, 0.9994536)
(433, 0.9994536)
(441, 0.9994536)
(442, 0.9994536)
(473, 0.9994536)
(934, 0.9994536)
(969, 0.9994536)
(1044, 0.9994536)
(1046, 0.9994536)
(1070, 0.9994536)
(1075, 0.9994536)
(1126, 0.9994536)
(1217, 0.9994536)
(1308, 0.9994536)
(1772, 0.9994536)
