the similarityResults of the 2805 corpus:

(2805, 0.99999988)
(272, 0.99344921)
(980, 0.98974681)
(1141, 0.98918039)
(3331, 0.98722601)
(1024, 0.98721725)
(2865, 0.98670787)
(2792, 0.98543394)
(1174, 0.98410332)
(3001, 0.98350793)
(10, 0.98346812)
(1719, 0.98259199)
(1203, 0.98129416)
(3051, 0.97981864)
(2998, 0.97876304)
(3052, 0.97811621)
(3026, 0.97733915)
(3204, 0.97476363)
(3285, 0.97433263)
(2919, 0.97265661)
(3074, 0.97168589)
(2999, 0.9712317)
(2590, 0.97054356)
(3073, 0.96664739)
(2607, 0.96617848)
(2863, 0.96577632)
(2791, 0.96558821)
(3069, 0.9652434)
(2114, 0.96430194)
(2225, 0.96254253)
