the similarityResults of the 1024 corpus:

(1024, 0.99999833)
(1174, 0.99972904)
(10, 0.99961185)
(272, 0.99464017)
(3026, 0.99429524)
(2590, 0.99345827)
(2865, 0.99268663)
(3051, 0.99258494)
(2607, 0.99210477)
(831, 0.99002159)
(2225, 0.98976266)
(2999, 0.98894417)
(3054, 0.98872685)
(2805, 0.98701721)
(2608, 0.98585331)
(3204, 0.98195791)
(980, 0.98047209)
(3047, 0.97968853)
(2792, 0.97968197)
(1203, 0.9794482)
(1141, 0.97849)
(3331, 0.97436166)
(3104, 0.97347486)
(2316, 0.97336018)
(3073, 0.97201741)
(2863, 0.9709301)
(3074, 0.97011924)
(1869, 0.96969581)
(3001, 0.9695344)
(2998, 0.96848232)
