the similarityResults of the 0 corpus:

(0, 0.9999994)
(1785, 0.99218196)
(1696, 0.99073738)
(1786, 0.99068165)
(2089, 0.98899865)
(1699, 0.98798275)
(1739, 0.98690104)
(654, 0.98624283)
(606, 0.98586762)
(2594, 0.98468184)
(2793, 0.98354429)
(2308, 0.9830451)
(295, 0.98247832)
(2318, 0.98215556)
(3086, 0.98112428)
(1791, 0.98101193)
(3130, 0.98025733)
(1792, 0.97957695)
(2490, 0.97883177)
(2715, 0.97558302)
(3048, 0.97511017)
(1740, 0.97431648)
(1983, 0.97423184)
(1689, 0.97342873)
(373, 0.97279489)
(2492, 0.97274506)
(1165, 0.97271377)
(2016, 0.97111952)
(2491, 0.96997499)
(3258, 0.96887374)
