the similarityResults of the 210 corpus:

(210, 1.0)
(2533, 0.99770021)
(1728, 0.99546421)
(1056, 0.99483144)
(2976, 0.99087662)
(907, 0.99062389)
(742, 0.98504859)
(982, 0.98482776)
(3142, 0.97940767)
(1392, 0.978302)
(376, 0.97601134)
(444, 0.97088629)
(1055, 0.97003955)
(2980, 0.96968812)
(1391, 0.96933556)
(868, 0.9678818)
(2953, 0.96535867)
(2975, 0.96521503)
(490, 0.96293974)
(909, 0.95955604)
(1981, 0.95452034)
(115, 0.94880772)
(2273, 0.94814712)
(975, 0.94723594)
(2978, 0.94099414)
(1965, 0.93885601)
(3325, 0.93704081)
(1148, 0.9368372)
(319, 0.92907894)
(142, 0.9290117)
