the similarityResults of the 1237 corpus:

(1237, 1.0)
(42, 0.99998194)
(568, 0.99997866)
(424, 0.999946)
(344, 0.99989301)
(328, 0.99780381)
(569, 0.99780381)
(1361, 0.99780381)
(2229, 0.99690259)
(857, 0.99642235)
(896, 0.98965138)
(1259, 0.98815948)
(2230, 0.98636591)
(153, 0.97837615)
(570, 0.975317)
(1945, 0.94838905)
(165, 0.94260305)
(1944, 0.94123709)
(409, 0.93957758)
(1660, 0.93683892)
(1362, 0.93680519)
(571, 0.92985904)
(1947, 0.92611533)
(2484, 0.92447269)
(564, 0.91913766)
(3290, 0.91722167)
(1663, 0.91686636)
(994, 0.91372925)
(2242, 0.91345072)
(2421, 0.90400869)
