the similarityResults of the 1357 corpus:

(1357, 0.99999088)
(1990, 0.93805683)
(575, 0.93799233)
(2404, 0.92771757)
(2258, 0.92610025)
(1368, 0.92470008)
(2255, 0.90057135)
(2405, 0.88528538)
(2256, 0.88372302)
(2704, 0.87980479)
(2695, 0.87719244)
(1347, 0.86493015)
(1424, 0.8539834)
(2403, 0.83939403)
(2694, 0.83888233)
(2443, 0.83701313)
(2696, 0.83618319)
(2441, 0.83470535)
(480, 0.83279049)
(2442, 0.82526267)
(1959, 0.81687248)
(2123, 0.81121075)
(2697, 0.8075794)
(3270, 0.79050422)
(72, 0.78788465)
(1412, 0.78761977)
(1379, 0.78266943)
(3268, 0.78124565)
(2321, 0.78096151)
(339, 0.78034461)
